group,COMID,DA_km2,D84_pred,HSI_mean,HSI_max,WUA_mean,HSI_cubic_root_mean,HSI_cubic_root_max,HSI_depth_contribution_mean,HSI_velocity_contribution_mean,HSI_substrate_contribution_mean,d.suit_mean,v.suit_mean,s.suit,GIFT_depth_mean_m,GIFT_velocity_mean_mps,bankfull_width_m,bankfull_depth_m,slope_m_per_m,summer_width_m,WUA_per_bankfull_width,WUA_per_summer_width
chinook_juvenile_rearing,23430536,7.6572,70.8361946697567,0.0007647548807419,0.0016409529717409,0.0021236100363807,0.0765853648197503,0.1179502081350425,-0.4580124006158908,-0.2659146818021339,-0.2753081627012332,0.0295754669160391,0.3251104189372037,0.3,0.0914944230491197,0.6758989586721771,2.9691436941954725,0.19334823350775637,0.06095022,1.3114026968687178,0.0007152264272464318,0.001619342434975403
chinook_juvenile_rearing,23430538,5.6097,77.43622956825536,0.0010319759216085,0.002240297411025,0.0026053579958198,0.0846200512044468,0.130848442932136,-0.5132075840666938,-0.2895967858973188,-0.1961636541143789,0.0258441073968064,0.3239918382893063,0.5,0.0879503541060065,0.6810013198139775,2.6883323065248153,0.18701040981965808,0.07969476,1.1773706045753476,0.000969135396504506,0.0022128614267208557
chinook_juvenile_rearing,23430540,5.8563,70.13950670540603,0.0004816633057088,0.0010694909242587,0.0012159138068254,0.0656827822892125,0.1022646888152939,-0.4556716343626832,-0.2710756350695952,-0.2727710672620125,0.0254163928088322,0.3094102378751214,0.3,0.0876386668926231,0.7206164522686593,2.693762510706277,0.1851117839564794,0.07687861,1.169602526338059,0.0004513812193884159,0.0010395957425231787
chinook_juvenile_rearing,23430546,10.44,58.58379271868295,0.0013372594048866,0.0027534521097208,0.0037004139037718,0.0907362094412081,0.1401605659419064,-0.4714353647466068,-0.2458586901600017,-0.2813686856885048,0.0278877455454826,0.3749287833710289,0.3,0.0892717085408946,0.5640319598585875,2.9342051061751935,0.17989307080279873,0.0338597,1.208309749145336,0.0012611299380483247,0.00306247127972706
chinook_juvenile_rearing,23430554,6.8301,81.86765605354127,0.0011461471049246,0.0025408216183952,0.0032192803493895,0.0880796122734914,0.1364556089850933,-0.5062486094474564,-0.296926587081798,-0.195678656365821,0.0322316290746379,0.3113276588955158,0.5,0.0941689452524144,0.7167671627850581,3.014578994623089,0.2000725426853709,0.08014336,1.3752888810548918,0.0010679037952336043,0.002340803007816224
chinook_juvenile_rearing,23430566,5.5368,70.41647426064803,0.0008934132599043,0.0018654260200913,0.0021744184634976,0.0800325605821631,0.1231003657883491,-0.4674653744966385,-0.2534042150928545,-0.2782369971506024,0.0248037989922978,0.354128659613504,0.3,0.0866356124797915,0.6085344763316365,2.5727160771137774,0.18417765254596036,0.05717539,1.1058829281470874,0.0008451839994473814,0.0019662284389730562
chinook_juvenile_rearing,23430580,3.6,68.32239871632375,0.0003684475538232,0.0008528575249008,0.0008361605001764,0.0605484538713007,0.0948328556772441,-0.448441384419975,-0.280863849878006,-0.2703263181481957,0.0284074091780086,0.2862190007810378,0.3,0.0912085005895915,0.7999774302858513,2.409794139818535,0.19208161136249133,0.08462201,1.0861095332742352,0.0003469842034885874,0.000769867563592479
chinook_juvenile_rearing,23430606,5.337,62.77921153617586,0.0012054023840494,0.0025952210342583,0.0027211153352681,0.086901834181081,0.1374225862286157,-0.4804585862689028,-0.2350849369678215,-0.2832510743792261,0.0211662069633055,0.398664128964969,0.3,0.0822600760327468,0.5218230880662192,2.3675482360203812,0.17456450424585554,0.04037186,0.9738180759243926,0.0011493389211119224,0.0027942748266251813
chinook_juvenile_rearing,23430610,4.3749,63.0733699216138,0.0007924016209121,0.0016656994512249,0.0016817445343884,0.0767234320864546,0.1185401704973879,-0.4693758151012565,-0.2516505428548982,-0.2781812404229331,0.0220829987108664,0.3570449560129562,0.3,0.0840000039789142,0.6068404087779325,2.2256143828899746,0.1694271280441841,0.0530333,0.9077737946681672,0.0007556315897836012,0.0018526030870974354
chinook_juvenile_rearing,23430612,7.6158,65.3774029709315,0.0019917472222367,0.0041643878977432,0.0051533652273,0.1027971452793667,0.1608855570554182,-0.4830558900765128,-0.2279289180643667,-0.2870234446368837,0.0272098026753401,0.4197128365401802,0.3,0.0879887183387084,0.4845997457155144,2.723429268646425,0.18675168840858666,0.03082406,1.1545032930796724,0.0018922339150233487,0.004463707689870025
chinook_juvenile_rearing,23430614,10.746,78.7150212403582,0.0027435625018027,0.0058127957055709,0.0094148432178529,0.1197266257460543,0.1798022076907223,-0.4939928029245065,-0.3046734197799827,-0.1985902147937079,0.0598412416622926,0.3122670858549911,0.5,0.1163624578262745,0.719620639094422,3.693586094881279,0.23075745186801622,0.04445217,1.8064472794914552,0.0025489708310577545,0.0052118007122263395
chinook_juvenile_rearing,23430622,31.0383,82.39182755955206,0.0058977203499842,0.0116311097866968,0.0295456475913196,0.1547328045927096,0.2265724243552952,-0.4927569325825582,-0.2974403957988266,-0.2039049512686309,0.081423242389329,0.3418452914343046,0.5,0.1295508319732104,0.6406933016031258,5.527513513545825,0.2674071776192418,0.0279,2.879716729820278,0.0053451968084590835,0.01025991455526375
chinook_juvenile_rearing,23430624,5.7168,86.86416410846148,0.0009169907994303,0.0020662949246559,0.0024027635448328,0.0815676857037431,0.1273691067231983,-0.5081714416765751,-0.2957112709223781,-0.1952002966016163,0.0277276841747063,0.3110079118469691,0.5,0.0899189187818621,0.7185914770486639,2.8054359459615386,0.19112105191879386,0.1006274,1.253771910985378,0.0008564670843016785,0.0019164279593282595
chinook_juvenile_rearing,23430628,20.0547,81.8450154529441,0.006580539293452,0.0127089408319017,0.0264800697086303,0.1564390818293296,0.2333653929783772,-0.5228804462624567,-0.2636931900058614,-0.2068458244382299,0.0551223638714118,0.4007053722135387,0.5,0.1108283609263408,0.5136959867207724,4.338384693409321,0.23476631289109942,0.02634989,2.0889906718587787,0.006103670278216137,0.012676011465895344
chinook_juvenile_rearing,23430638,10.3185,88.34101719470726,0.0018023945964373,0.0039885982778284,0.0061029600985575,0.1028311590283829,0.1585891357818074,-0.5003569009355826,-0.3009307688333686,-0.1969099356346113,0.0449040698799842,0.3108055793496029,0.5,0.1048226311992531,0.7186326597161532,3.6742646176394587,0.2227279999237899,0.06787711,1.7765894083488432,0.0016610017877477653,0.003435211349272634
chinook_juvenile_rearing,23430652,1.4337,56.95583783203067,0.0001998991006053,0.000464632371019,0.0002750353671715,0.0474242543408804,0.0774526868215124,-0.4729693992326442,-0.2516890244951357,-0.2751416771716146,0.0082966132394188,0.3487279589894319,0.3,0.0659788519996015,0.6285152433822973,1.4244209200290685,0.13968421320342017,0.09530266,0.5314382603985569,0.00019308573982884729,0.0005175302338323077
chinook_juvenile_rearing,23430658,24.3711,63.48742878440249,0.005582897218218,0.0104268361873301,0.0244688738915346,0.1495001494692977,0.2184661642250027,-0.4560728514179554,-0.2451699042855362,-0.2931743470782903,0.0756187938286201,0.4000848663400341,0.3,0.1251944566144929,0.5304229841908625,4.709948390044682,0.25672465985138493,0.01471066,2.359968245658458,0.005195146924168839,0.010368306411134573
chinook_juvenile_rearing,23430670,18.2817,71.76236613531736,0.0052026868598858,0.0102971968492028,0.0197047567088139,0.1433576075440239,0.2175569717260618,-0.4744157033283936,-0.2255405515742168,-0.2948410582375035,0.0548198213443439,0.4377046701969236,0.3,0.1099312075661262,0.4562147939396085,4.040513247106481,0.23213933178454704,0.01758612,1.9141750660005452,0.004876795472190321,0.010294124638236347
chinook_juvenile_rearing,23430690,9.1656,81.27836552333561,0.0027649722643597,0.0056691263392174,0.0084239512591597,0.1173815394912521,0.1783084994325469,-0.5206558247080018,-0.2756376374036605,-0.2009415656239778,0.0367739910122538,0.3634649074180421,0.5,0.0974632643413946,0.5865217252215622,3.2529243732303836,0.20739616995244994,0.04818252,1.4902243788586458,0.0025896548129073537,0.005652807307857596
chinook_juvenile_rearing,23430694,9.6885,68.07076348647887,0.0027517050117862,0.0053658351297215,0.0084334978623601,0.1170998685491626,0.1750702861039751,-0.4684342010185052,-0.2424639479594484,-0.28635014601026,0.0442192898493655,0.3918658330171453,0.3,0.1034489510069754,0.5389455046223844,3.247058082963415,0.2152807219551181,0.02697578,1.4997905517723722,0.0025972734847611043,0.005623117076176966
chinook_juvenile_rearing,23430696,6.3855,77.37557113163165,0.0018525819379533,0.0038365877422943,0.0049166115217974,0.102702888514565,0.156548308090964,-0.5199712845805704,-0.2790960313905104,-0.1990801020909658,0.0301919465431815,0.3513589507965949,0.5,0.0919206273349941,0.6148893637512448,2.8174154847796484,0.1951823728160817,0.05782374,1.255253944996313,0.0017450786184565641,0.003916826185964978
chinook_juvenile_rearing,23430700,12.4362,60.95571478674377,0.0047411811300689,0.0110413837448944,0.0144454624637304,0.1362882332032366,0.222676558894982,-0.4923972679700353,-0.2051786235082074,-0.2976829273916881,0.0390426186187857,0.4809174562523671,0.3,0.0967428249435179,0.3903704950464979,3.2091885241380056,0.206344077820804,0.01409272,1.4090822943046055,0.004501281976760926,0.010251681198548707
chinook_juvenile_rearing,23430704,11.5722,88.07064673251293,0.0030046791410678,0.0062004978948415,0.0100148821734325,0.1206781629525974,0.1837139724929538,-0.5188092432017396,-0.2770525746617698,-0.2011335029954226,0.0396205473304204,0.3619627720503801,0.5,0.099726455033725,0.5869575877571165,3.583712264113839,0.21281785310733345,0.05110266,1.6645645711523596,0.0027945553201127117,0.006016517680956833
chinook_juvenile_rearing,23430708,5.0121,108.09984459748726,0.0006042736631827,0.0020245535172476,0.0020991488823876,0.0609492390231828,0.1265056008861803,-0.4559503073561939,-0.3518682180651024,-0.1915772009155209,0.0788665986393657,0.2176427176941545,0.5,0.130459095859894,1.1682555837909252,3.83990683144815,0.2868808128121815,0.14452165,2.2753853225894405,0.0005466666183658275,0.0009225465513677132
chinook_juvenile_rearing,23430710,4.5801,68.55907743792534,0.0007410588736115,0.00159167407904,0.0015812705908015,0.0739100117003998,0.1167574804339088,-0.4772615782506508,-0.2419049024083049,-0.2800924604674326,0.0168824660989639,0.3789696597025731,0.3,0.0774978565625161,0.5550483752846047,2.2407374722158733,0.1653865470928553,0.06120572,0.9019688150566377,0.0007056920368443591,0.0017531322196568477
chinook_juvenile_rearing,23430712,9.1683,137.60128753376603,0.0012957421149587,0.004022195413875,0.0054101548924483,0.0832986122869012,0.1590331723289702,-0.4557681326879022,-0.3482903168766425,-0.1946458083204964,0.0936314884855548,0.2369352429005678,0.5,0.1392363463644432,1.0573596833212806,4.667401320595861,0.29068100179505163,0.14428826,2.7546433986746823,0.0011591364274965786,0.00196401279927966
chinook_juvenile_rearing,23430716,7.7202,61.79352554387687,0.0028086285047282,0.0053617496930692,0.0080307233364193,0.1188461477478787,0.1750258431828045,-0.464078657445029,-0.2472745878886198,-0.2858381261616227,0.0488860844796705,0.3824308068741464,0.3,0.1076641909445326,0.5650895953303458,3.0117845776240624,0.21646658574964175,0.02390758,1.39840213245307,0.0026664335145625126,0.005742785390588504
chinook_juvenile_rearing,23430718,2.5488,78.55535220911993,0.0005723656048749,0.0013393314712969,0.001180098055508,0.0701792131175866,0.1102290398821875,-0.5016527574041144,-0.3046088962959622,-0.1931659806950484,0.0264885788884393,0.2892137270326422,0.5,0.0894472832383358,0.7964580634649403,2.1791757580741598,0.18766562035184675,0.11222112,0.9815012123918931,0.0005415341333233755,0.001202339885686062
chinook_juvenile_rearing,23430724,5.3397,66.6748400418095,0.0003606371275702,0.0008306998871216,0.0008741586275494,0.0598584345202728,0.0940043715758398,-0.4500342541763411,-0.2790893344663019,-0.2705157742297866,0.0266551022844439,0.2896472864537351,0.3,0.0892138659853318,0.784165556859597,2.5864380867749808,0.18119554238186275,0.08127409,1.110963227508131,0.0003379777896169882,0.0007868474904521556
chinook_juvenile_rearing,23430728,5.8581,89.709010998789,0.0011635882751999,0.0033145515045338,0.0037848759988928,0.0853949279477361,0.1490990663579645,-0.4575868370037581,-0.3473939530964167,-0.1938556216246252,0.0873446305924574,0.234268475802246,0.5,0.1361237416369291,1.038741791997259,3.5266820053220664,0.25871576006969393,0.07910786,1.913907660041615,0.0010732115890179769,0.0019775645805244877
chinook_juvenile_rearing,23430730,2.0844,58.041641226832745,0.0003865081892321,0.0008574041189972,0.00061843556925,0.0593313693833824,0.0950010754817217,-0.4750777187130459,-0.2472147433950753,-0.2773210297026465,0.0119511263117999,0.3625095498779085,0.3,0.0715755009672243,0.5971178985462332,1.661636746391353,0.15156451240782426,0.07021333,0.6440905585334429,0.0003721845767994014,0.0009601686611555713
chinook_juvenile_rearing,23430732,5.5233,69.1065971537512,0.0010308797283875,0.002199638230081,0.002805200511342,0.0864793250533639,0.1300520152812704,-0.4445021662220775,-0.279584213594365,-0.2748827404551698,0.0477726583439427,0.3014925854635005,0.3,0.1079559054806477,0.7530700288295684,2.8916164187951474,0.21651893840502265,0.0498961,1.3790072294694655,0.0009701150170225017,0.0020342174075629917
chinook_juvenile_rearing,23430736,8.0766,57.661241999903496,0.003241698814579,0.007366078557051,0.0083561615324855,0.1197567957540153,0.1945713006593098,-0.4936713260099447,-0.2091035460577583,-0.2939834291177179,0.0302250269469006,0.4680216114887258,0.3,0.0898829649204472,0.414205784151496,2.6993519829277792,0.19127473817657237,0.01780113,1.1443801533658904,0.0030956176094612954,0.007301910565215649
chinook_juvenile_rearing,23430738,10.0242,74.70889518667462,0.0025030791666206,0.0050177939641332,0.0076354271290104,0.1125215518728124,0.1712002028483209,-0.4737880218953015,-0.2371822930462985,-0.2865266058917792,0.0376231640786313,0.4016319776924821,0.3,0.0975821127005761,0.5144028393898131,3.2384092718865056,0.2077278114719865,0.03242187,1.466837418440215,0.0023577708955120585,0.005205367025017437
chinook_juvenile_rearing,23430740,17.5662,85.2416595897443,0.001717103173296,0.0041966814687448,0.0071866221543647,0.1011394600932575,0.1613003596486632,-0.4802953039050271,-0.3222207706773125,-0.1957668222443641,0.0657837049677831,0.2765497492714027,0.5,0.1204017730524406,0.8374662300354978,4.651411087550178,0.24700665018940393,0.06060054,2.375029271571802,0.001545041282977587,0.003025908876318215
chinook_juvenile_rearing,23430742,5.4414,86.66929431277816,0.0006379889181939,0.0015852210196305,0.0017021776546914,0.072050322122075,0.1165994783477194,-0.4947025572045924,-0.3118847595891512,-0.1927746942880623,0.0334936561483588,0.2772507196356137,0.5,0.095812241128027,0.8362427227947004,2.8763504116817518,0.19805715349082031,0.11565629,1.322507458043112,0.0005917838270950328,0.001287083595891458
chinook_juvenile_rearing,23430762,7.0542,86.46320888056523,0.0013275106506245,0.0029831203855138,0.0038842240413806,0.0927950664503483,0.1439539523792097,-0.5033998239471396,-0.2993431835315696,-0.1959294818706662,0.0368841096457015,0.3089596301997949,0.5,0.0983649589583994,0.7255344468976249,3.1463806933558827,0.2085371522058039,0.08002191,1.4744040983929987,0.001234505427007863,0.0026344365466795315
chinook_juvenile_rearing,23430768,7.9299,63.305264198188205,0.0022784053132584,0.0049173355646633,0.0058765959100954,0.1068403810314073,0.1700499918103345,-0.4880381543895304,-0.2203021928559916,-0.2893812474412194,0.0266599221579427,0.4385614014403101,0.3,0.0870574248126012,0.4541318929331738,2.7108859888345846,0.18577530971552586,0.02645032,1.139577669992714,0.0021677768575659503,0.005156819113639681
chinook_juvenile_rearing,23430770,6.5628,93.63183962400696,0.0013516376773884,0.0035220281822978,0.004173231901095,0.0929202439805451,0.1521473090362861,-0.4707140277939611,-0.3335077915267788,-0.1944265430018716,0.0723851584783313,0.2553268068345745,0.5,0.1261657967656189,0.935619221936429,3.3304469139886397,0.22950308988638007,0.08251058,1.6670550710480931,0.0012530546226593405,0.0025033557520515804
chinook_juvenile_rearing,23430772,3.285,65.77397884209047,0.000488010807282,0.0011128170676293,0.00107797243843,0.0671784682860521,0.1036273977948954,-0.4429245697001132,-0.2859592690803666,-0.270628150412238,0.0374656887089563,0.2789507665854895,0.3,0.0999699733928695,0.8287153415136431,2.3336140628488997,0.194912445772628,0.070087,1.0587790839010085,0.00046193261156217077,0.00101812781799417
chinook_juvenile_rearing,23430774,6.5997,93.78613914320503,0.0005599677542454,0.0016215812203424,0.0017250018360152,0.065497622129537,0.117484228342567,-0.4771204969964415,-0.3309227989336658,-0.1913967363156471,0.0497953503435415,0.2447256144272425,0.5,0.1096453139295774,0.9892274140163884,3.376578497642663,0.22239208402621585,0.12860853,1.6746164744904974,0.0005108727184099227,0.0010300877020453488
chinook_juvenile_rearing,23430780,5.3667,72.09634180366186,0.001089242242093,0.0022539723312121,0.0026428378972127,0.0854888838228015,0.1311141388390161,-0.4697201144557893,-0.2493533285434724,-0.2798373147586451,0.0261590578231635,0.3651848823036511,0.3,0.0879313834544478,0.5861734815532474,2.5597611063319787,0.18662480180493182,0.0532034,1.1086085178118485,0.0010324549000589225,0.0023839234993693584
chinook_juvenile_rearing,23430782,12.1626,88.27317134547212,0.0022355305293847,0.0050611485343685,0.0083565232041283,0.1112379369319593,0.1716918555964197,-0.4890782058036881,-0.311413801709426,-0.1972724619575009,0.0607207746233947,0.2976066467490774,0.5,0.1168865772059697,0.7627213444343998,4.077434841717212,0.24231010026186228,0.05783783,2.0689842452702805,0.0020494559762502425,0.004038949655238507
chinook_juvenile_rearing,23430790,4.1238,64.72366914464743,0.0008412086967462,0.0017917704810189,0.0017591312366155,0.0773919785020765,0.1214583729779723,-0.4763786124517114,-0.2424042113281515,-0.2803759675233908,0.018826951840222,0.3787875689533912,0.3,0.0799736994334156,0.559375147157666,2.1906000337999028,0.16996908279987558,0.05283316,0.8964139580188284,0.000803036250101777,0.0019624094659384484
chinook_juvenile_rearing,23430800,7.0461,75.20387363507487,0.0009522376988282,0.0020044865437742,0.0025534185863944,0.0819570583287912,0.1260862461455113,-0.464786815594245,-0.2563555969443267,-0.2779053497625999,0.0275170952374555,0.3481805085450221,0.3,0.0892657878762647,0.6193595876844088,2.853450890724366,0.19021202835208234,0.06004384,1.2483787705942737,0.0008948528235389393,0.0020453877032680394
chinook_juvenile_rearing,23430802,1.4418,65.27117288271157,0.0001354255355645,0.0003206670302877,0.0002004769593316,0.0425902105712425,0.0684465301231072,-0.4611424586806121,-0.2681379099653364,-0.2705842058184868,0.0107301404397727,0.3076602153863509,0.3,0.0702312104818213,0.7361725316222588,1.5433166419157534,0.14826234312941913,0.13791366,0.6048803643370799,0.0001299000826445722,0.00033143241399696154
chinook_juvenile_rearing,23430806,4.1922,89.49227322271831,0.0002958831680789,0.0009068153892009,0.0007682847763706,0.0519440387384093,0.0967920364467657,-0.4812215410606442,-0.3286395665951457,-0.189843009176131,0.0367449724102961,0.2401876050309607,0.5,0.0991119788254392,1.0143959805793232,2.8236201544565107,0.2059616740658417,0.16573673,1.3526434733844532,0.00027209211379158725,0.0005679876415980276
chinook_juvenile_rearing,23430812,5.1813,73.98024660538466,0.0009195448902063,0.0019330519757674,0.0023139793752844,0.0818019270035989,0.1245703000391898,-0.460058101801228,-0.2622882392722956,-0.27673411403627,0.0308075327519132,0.3350688597195015,0.3,0.0928639921044909,0.6563890679379377,2.6659789871964112,0.1963788826212378,0.060529,1.1993274784536314,0.0008679660966562306,0.001929397447199292
chinook_juvenile_rearing,23430822,8.3421,82.90578661333441,0.0016630576523427,0.0035299923270258,0.0048704938102479,0.0991520511559602,0.1522619031413983,-0.51507571668121,-0.2852384791862559,-0.1980227464801913,0.0315855385798262,0.3380351885730983,0.5,0.09313980616236,0.642536626368932,3.13898697755922,0.1986151561570393,0.06705052,1.412416173961895,0.0015516132577380257,0.0034483418556344706
chinook_juvenile_rearing,23430834,5.8239,90.77651669560964,0.0033235499803392,0.0066411682730538,0.0092661606675476,0.1262504564753839,0.187966950138038,-0.5177594995503997,-0.2772465150159962,-0.2016704354532648,0.0430335230693081,0.3637175024485128,0.5,0.1031229714906672,0.5944333102347998,2.9518958742401784,0.21659005743717405,0.05243541,1.4083471776930374,0.003139054039273225,0.006579457689350549
chinook_juvenile_rearing,23430848,3.2652,69.61177456350676,0.0026846037897214,0.0051033378420905,0.0051495728781744,0.1242351011722823,0.1721676057111748,-0.4148565500764011,-0.300587230915481,-0.2818716152183964,0.1111730525021395,0.2869720050574011,0.3,0.1518985858763704,0.8287250851389797,1.981518838498274,0.17180079994212766,0.03378137,0.8109808773968992,0.0025988008683667557,0.006349808018536258
chinook_juvenile_rearing,23430864,8.7327,64.34298427148944,0.0014973803684426,0.0030913269573751,0.0041344929719754,0.0941761657778565,0.1456738663445164,-0.4739338111296067,-0.2418740321248795,-0.2826947763770711,0.0280502514098818,0.385065296032539,0.3,0.0892647257765507,0.54355963464077,2.9262540099762044,0.1906763042656136,0.03616541,1.259451476068554,0.0014128961320104337,0.003282772739193926
chinook_juvenile_rearing,23430866,5.4567,55.94137160365279,0.0021774994502681,0.0044898428608976,0.0050403930921871,0.1066973897448395,0.1649720535576695,-0.4805182835310491,-0.230146082585097,-0.2871581344335854,0.0308253867725315,0.4160133882278425,0.3,0.0920460318205119,0.5037727436446969,2.4170025773392863,0.18727484239187805,0.02439348,1.0273341746358526,0.0020853900361727067,0.004906283872016338
chinook_juvenile_rearing,23430892,6.0543,55.27229738475466,0.000823474236347,0.0016970205028162,0.0020573266088999,0.0784862974129912,0.1192785533242707,-0.4592020195551781,-0.2640961946878014,-0.2758783115206734,0.0295093029375935,0.3296721104258656,0.3,0.0917136754808755,0.6681657051739216,2.641774410024618,0.19012428473082219,0.04180826,1.1480217005112294,0.0007787669534132281,0.0017920624740662525
chinook_juvenile_rearing,23430894,14.3442,61.641267348044416,0.0023623589323041,0.0048809366544039,0.0075699969852725,0.1086899787495204,0.1696293731203004,-0.4791602540172687,-0.2312307804134796,-0.2872466066369474,0.032467376117348,0.4138973355077929,0.3,0.0926343777259757,0.4904254819594793,3.413775140143564,0.19893916021490712,0.02479217,1.480631152822122,0.002217485532733169,0.005112682500867205
chinook_juvenile_rearing,23430934,1896.6168,81.18764064010686,0.1010901892546439,0.2126803912559481,1.868758141788564,0.4108380848150028,0.596910406190846,-0.3852432146872009,-0.2425723816042567,-0.2710942144538984,0.3292710194921392,0.519498796936065,0.5,0.2678494380315234,0.1674056959401852,23.994440102098313,0.5477492421725707,0.00036804,16.451577109120144,0.07788296513012367,0.11359142831069939
chinook_juvenile_rearing,23431014,12.2886,19.68142965498225,0.008081344597467,0.026422200773874,0.0153597504103696,0.1532948880140376,0.2978445534561009,-0.4822761517779753,-0.2107075658368634,-0.2989349377876941,0.045313005788548,0.4631108303133354,0.3,0.0743416856948699,0.1043913587016034,1.965804288520528,0.1596678132475558,0.0004846,0.665819211869737,0.007813468766989722,0.023068950454638772
chinook_juvenile_rearing,23431018,21.4506,18.94168787564574,0.0102468177443455,0.0328231681168252,0.0238354805203346,0.1672530938304753,0.3201794830255636,-0.4648599122192384,-0.2260924552328888,-0.298800814803527,0.0627515868338418,0.4300861360436104,0.3,0.0821900531327626,0.0898389139544668,2.417555700458403,0.17683839395341808,0.00028282,0.8537799350147159,0.009859330445133097,0.027917592745868136
chinook_juvenile_rearing,23431020,12.4047,6.781636166676194,0.0017635680599738,0.005390140202713,0.0024530697948583,0.0944308304901881,0.1753342206375649,-0.3777063636118463,-0.2658962575750393,-0.3546338107531405,0.0628314709681778,0.2661225728532814,0.1,0.0751854118706112,0.0216072655472692,1.4267270174623374,0.15993050318368418,1e-05,0.4362962409752361,0.0017193687123283595,0.005622486660382514
chinook_juvenile_rearing,23431088,22.3794,19.619958104928703,0.0172042863354112,0.0497307998238347,0.0482605786954267,0.2063503867676362,0.3677407984515806,-0.4401220268859553,-0.233424921159845,-0.3092487656187883,0.109006457898443,0.4270020051693818,0.3,0.1093115285705225,0.0899979634053378,2.912843704461713,0.2309592004260946,0.0001764,1.211878520806444,0.016568200559990275,0.039822950788261945
chinook_juvenile_rearing,23431090,15.2361,67.21264916670152,0.0033004376676043,0.0064292255184844,0.0116999201608491,0.1234942645849827,0.1859457343379486,-0.470225534566085,-0.2380119554041847,-0.2884620723621257,0.0466387353925571,0.4038903956416346,0.3,0.1047291716412526,0.5125781706509371,3.7870865440250983,0.22338018491542797,0.02278177,1.7677031531229173,0.0030894250830650048,0.006618713181667073
chinook_juvenile_rearing,23431100,14.8221,53.96485751411216,0.0103753358344296,0.0188582482729802,0.0350092095237022,0.187291156567538,0.2661749102734908,-0.445149688676499,-0.2398429614414023,-0.304632014047669,0.1130530699892726,0.428909573427883,0.3,0.149045296841936,0.5191862736092417,3.520987841469894,0.22873371011804233,0.00841726,1.6269187792396989,0.009943007786441839,0.02151871990810931
chinook_juvenile_rearing,23430880,12.2931,41.95975725496408,0.0150484125581025,0.0333033676250002,0.0446869227148592,0.2093994681406536,0.3217333273779395,-0.4587417159921346,-0.2097413944503388,-0.3164684769994239,0.1145933887826944,0.4976708065393032,0.3,0.148320673695531,0.4235871084337232,3.0723712831729726,0.2214805532649624,0.00444897,1.3716305114219907,0.014544766434839559,0.03257941722842806
chinook_spawning_large_river,23429054,30.3381,53.78132288134498,0.1130805200493791,0.3608839426912399,0.4900926687536638,0.3607483176157655,0.7119604238638771,-0.6416087013228488,-0.245310778627772,0.0,0.1398286064883996,0.5361265291834765,1.0,0.1248961290640662,0.403824919220052,4.534552403349192,0.24333286885422614,0.00699074,2.1398815985806765,0.10807961297165393,0.22902793737687568
chinook_spawning_large_river,23428950,36.0486,46.51693223274325,0.1324980962412138,0.4147253438850279,0.6396870204088262,0.3865267277838746,0.7457390044809993,-0.5361413358241822,-0.331360567934604,0.0,0.2041766859659143,0.4089574538554925,1.0,0.145098944439893,0.2720323444814981,5.052110231675987,0.29783984419034604,0.00197263,2.626945866622868,0.12661778763220224,0.24350978394206152
chinook_spawning_large_river,23429060,11.5011,24.259138521627328,0.063596062149583,0.231812419986861,0.1632141885089957,0.2968176071514238,0.6142977155333679,-0.5576556950798444,-0.3787482427705727,0.0,0.1259988650157013,0.304906317324973,1.0,0.1107352324483559,0.198319269840765,2.6390810072683513,0.2194703390358503,0.00100628,1.1273269736140614,0.06184508473195172,0.1447798130703398
chinook_spawning_large_river,23428370,4171.6071,181.8472018870702,0.2038180388025026,0.3110024408123505,4.251650501214201,0.5256852953606146,0.6775186676681452,-0.211615826984255,-0.2530855123791661,-0.3314806218340761,0.6088941103293923,0.5536011964695109,0.5,0.40950203838448,0.4824431759907912,42.75968172875594,0.6655617891252277,0.00321055,34.761221441868194,0.09943129437174834,0.12231015841386103
chinook_spawning_large_river,23428372,4135.7538,215.9956857020109,0.2135622407766626,0.3051467021887141,4.009105759100774,0.5449888961986487,0.673239455784752,-0.1955248718772135,-0.2520369053627328,-0.338875981983391,0.6438060993373673,0.5684567213566749,0.5,0.4409118159436709,0.633635588532458,44.91742102471108,0.6648799137538763,0.00602642,37.11267508387571,0.08925502995586469,0.1080252433983829
chinook_spawning_large_river,23428374,245.1186,136.29460186975334,0.2412457767784569,0.4706598921925302,3.2549503834076616,0.5149927995147454,0.777861715361676,-0.4268849190602125,-0.3318693041613305,0.0,0.3877836242335205,0.4827992391324023,1.0,0.2408663725246631,0.615510041173945,15.629218360664705,0.4888515377903455,0.01152112,11.367199340136303,0.20826059936558655,0.2863458523081229
chinook_spawning_large_river,23428376,42.3261,106.52535475251088,0.0612470958652665,0.1469828267723152,0.4023707407450799,0.3193127726624424,0.5277426560677002,-0.557918656154756,-0.3808342479799774,0.0,0.2125860228347992,0.3896704310095778,1.0,0.1564749618855967,0.9061939003133428,7.299742004602583,0.3160904145277451,0.05060491,4.2894050294668995,0.05512122763946724,0.09380572316694648
chinook_spawning_large_river,23428378,35.8083,111.86827709577004,0.0462233976711778,0.11624693773317,0.2916924339789681,0.2903628413613328,0.4880457183791674,-0.553690744650528,-0.4000858576782941,0.0,0.2080306613448917,0.3616355483171256,1.0,0.1548406290016273,0.9895714764165904,7.042575986952282,0.3130058947900089,0.06671557,4.156327376048738,0.041418429069048614,0.07018033171782272
